year,article_id,figure_name,figure_caption,figure_img
2022,9594448,Fig. 5.,Flowchart of machine learning.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li5-3123836-large.gif
2022,9594448,Fig. 6.,Schematic diagram of calculation area and field value comparison. (a) Calculation range. (b) Label field by MoM. (c) Prediction field by 2W-PE.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li6-3123836-large.gif
2022,9594448,Fig. 7.,Comparison of field strength in single obstacle environment.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li7-3123836-large.gif
2022,9594448,Fig. 8.,Comparison of field strength in two obstacles environment.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li8-3123836-large.gif
2022,9594448,Fig. 9.,Comparison of field strength distributions.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li9-3123836-large.gif
2022,9865120,Fig. 1.,The process followed to develop the predictor of the effect of mutations in the transcription initiation codon.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9945616/9865120/ferna1-3200966-large.gif
2022,9865120,Fig. 2.,"Two feature selection techniques created for this work. For AskNGetN, each statistical test returns n features, and we keep the n most frequent. For AskNGetAll, each test also returns n features, but we keep each feature selected by at least one test.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9945616/9865120/ferna2-3200966-large.gif
2022,9865120,Fig. 3.,"Web form to perform predictions of mutations in the initiation codon with different input options: features, sequences, or Ensembl transcripts.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9945616/9865120/ferna3-3200966-large.gif
2022,9484718,Fig. 1.,"The generated CFG for the original sample and used for extracting graph-based features (graph size, centralities, etc.) for graph/program classification and malware detection.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai1-3097296-large.gif
2022,9484718,Fig. 2.,"The CFG for the selected target sample generated and used for extracting graph-based features (graph size, centralities, etc.) for graph/program classification and malware detection.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai2-3097296-large.gif
2022,9484718,Fig. 3.,"The generated adversarial graph using GEA approach. Note that this graph is obtained logically by embedding the graph in Fig. 2 into the graph in Fig. 1, although indirectly done by injecting the code listings as highlighted in Listings 1, 2, and 3.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai3-3097296-large.gif
2022,9484718,Fig. 4.,"SGEA pattern extraction and AE generation process. SGEA uses CORK to extract discriminative subgraphs from each class. Then, the extracted subgraphs are embedded to generate the AEs. The process is terminated and the AE is returned upon successfully misclassifying the model.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai4-3097296-large.gif
2022,9484718,Fig. 5.,"Sample of extracted discriminative subgraph from Gafgyt malicious family. Here, the graph size is 7, and the labels are arbitrary. Ideally, connecting this subgraph to a sample should lead the model to misclassify the sample into Gafgyt.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai5-3097296-large.gif
2022,9484718,Fig. 6.,"The internal architectural of the DNN used for the detection and classification tasks. The design consists of six fully connected layers, with dropout operations and softmax activation function.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai6-3097296-large.gif
2022,9484718,Fig. 7.,"Internal design of the CNN architecture used for detection and classification task. Notice that 46@1x3, for example, refers to applying 46 filters each of size 1x3 on the input data. The design consists of four convolutional layers with maxpooling and dropout operations. Then, a dense layer of size 512 is used with a softmax activation function to output the model’s prediction.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai7-3097296-large.gif
2022,9484718,Fig. 8.,"Confusion matrices of IoT malware classification systems. Here, each row represents the actual class, whereas, columns represents the predicted labels. Labels are Benign (B), Gafgyt (G), Mirai (M), and Tsunami (T).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai8-3097296-large.gif
2022,9484718,Fig. 9.,"GEA: Confusion matrices of IoT malware classification systems. Here, each row represents the actual class, whereas, columns represents the predicted labels. Labels are Benign (B), Gafgyt (G), Mirai (M), and Tsunami (T).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai9-3097296-large.gif
2022,9484718,Fig. 10.,"SGEA: Confusion matrices of IoT malware classification systems. Here, each row represents the actual class, whereas, columns represents the predicted labels. Labels are Benign (B), Gafgyt (G), Mirai (M), and Tsunami (T).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai10-3097296-large.gif
2022,9484718,Fig. 11.,"DL-FHMC system flow. First, corresponding CFGs of the IoT software are extracted, then, 23 algorithmic features are extracted from the CFGs. Afterward, an IoT malware detection system classifies samples into benign and malware, all malware samples are directed to IoT malware classification system, while benign samples are directed into suspicious behavior detection system (SBD) for further investigation.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai11-3097296-large.gif
2022,9484718,Fig. 12.,"Suspicious behavior detection system design. The design consists of four modules, a subgraphs mining module to extract frequent subgraphs from three IoT malicious families. Afterward, the subgraphs are ranked by the pattern selection module, where the top 10,000 patterns of each malicious family are selected. Further, the CFG of each sample is redirected to the Suspicious Behavior Detector, and represented as a vector of size 30,000. The vector representation is fed to Suspicious Behavior Detector Model (SBDM) to be classified into benign and suspicious.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai12-3097296-large.gif
2022,9484718,Fig. 13.,DL-FHMC: RF-based suspicious behavior detector ROC performance over GEA and SGEA attacks.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8858/9872146/9484718/mohai13-3097296-large.gif
2022,9451546,Fig. 1.,"Demonstration of sampling submatrices from matrices (The process described in Definition 3, which is also Steps 2 and 3 in Algorithm 3.). We sample columns from
X
to get
X
′
and sample rows from
X
′
to get
X
′′
. Note that
X
′
and
X
′′
are normalized such that
E[
X
′
X
′T
]=X
X
T
and
E[
X
′′T
X
′′
]=
X
′T
X
′
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/9966944/9451546/huang1-3084467-large.gif
2022,9451546,Fig. 2.,"Quantum-inspired SVM algorithm. In the algorithm, the subsampling of
A
is implemented by subsampling the matrix
X
(Steps 1–3), which is called the indirect sampling technique. After the indirect sampling, we perform the spectral decomposition (Step 4). Then we estimate the approximation of the eigenvectors (
V
~
l
) of
A
(Step 5). Finally, we estimate the classification expression (Steps 6–8).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/9966944/9451546/huang2-3084467-large.gif
2022,9451546,Fig. 3.,"Whole procedure of proving
∥
∥
V
~
Σ
−2
V
~
T
A−
I
m
∥
∥
≤(ϵ/2)
. Theorem 2 shows the difference among
A
and the subsampling outcomes
A
′
and
A
′′
. Theorem 3 shows the relation between
A
′
and
V
′′
l
. Theorem 4 shows the relation between
A
and
V
~
l
. Theorem 6 shows the final relation between
A
and
V
~
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/9966944/9451546/huang3-3084467-large.gif
2022,9451546,Fig. 4.,"Average classification rate of quantum-inspired SVM algorithm with different parameters on the dataset with rank 1. Each point represents an average classification rate for 50 trials, and the error bar shows the standard deviation of the 50 trials. (a) Algorithm performance when the parameter
ϵ
is taken from 1 to 10. (b) Algorithm performance when the parameter
η
is taken from 0.1 to 1. (c) Algorithm performance when the parameter
b
is taken from 1 to 10.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/9966944/9451546/huang4abc-3084467-large.gif
2022,9665717,Fig. 1.,"System and processing method overview. (a) General view of the placement of the sensors (bust, thigh and tibia), (b) placement of the sensors on the bust, (c) front view of the sensors on the thigh and tibia, (d) side view of the placement sensors on the thigh and tibia, (e) The raspberry pi 3+ and its reception module NRF24L01 +, (f) Breakdown of raw data from inertial sensors; (g) Realization of a complementary filter, (h) extracted data, (i) Data accumulation step before classification, (j) Preconditioning using MMSN, (k) Classification with an SVM with RBF kernel, (l) prediction associated movement.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7361/9757031/9665717/mascr1abcdefghijkl-3139588-large.gif
2022,9665717,Fig. 2.,"Flow chart of the multi-mapping sphere normalization process. Blue (IMU1), Green (IMU2); Orange (IMU3). The number “12” is the amount of data inside the buffer of each sensor. The “fusion data” corresponds to the pitch, roll and yaw angles extracted from inertial data using a complementary filter.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7361/9757031/9665717/mascr2-3139588-large.gif
2022,9665717,Fig. 3.,Raw data (a) before and (b) after mapping onto an unit hypersphere using accelerometer data.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7361/9757031/9665717/mascr3ab-3139588-large.gif
2022,9665717,Fig. 4.,RBF SVM normalized confusion matrix of training/validation dataset using SN.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7361/9757031/9665717/mascr4-3139588-large.gif
2022,9665717,Fig. 5.,Real time prediction with subject 2 using MMSN and RBF-SVM. Read labels correspond to true labels.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7361/9757031/9665717/mascr5-3139588-large.gif
2022,9183996,Fig. 1.,Proposed BiLRP method for explaining similarity. Produced explanations are in terms of pairs of input features.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta1-3020738-large.gif
2022,9183996,Fig. 2.,Diagram of the map used by DTD to derive BiLRP propagation rules. The map connects activations at some layer to relevance in the layer above.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta2-3020738-large.gif
2022,9183996,Fig. 3.,"Illustration of our approach to compute BiLRP explanations:
A.
Input examples are mapped by the neural network up to the layer at which the similarity model is built.
B.
LRP is applied to all individual activations in this layer, and the resulting array of explanations is recombined into a single explanation of predicted similarity.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta3-3020738-large.gif
2022,9183996,Fig. 4.,"Benchmark comparison on a toy example where we have ground-truth explanation of similarity. BiLRP performs better than all baselines, as measured by the average cosine similarity to the ground truth.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta4-3020738-large.gif
2022,9183996,Fig. 5.,"Effect of the BiLRP parameter
γ
on the average cosine similarity between the explanations and the ground truth.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta5-3020738-large.gif
2022,9183996,Fig. 6.,"Application of BiLRP to a dot-product similarity model built on VGG-16 features at layer 31. Top: BiLRP explanations on different pairs of input images from the Pascal VOC 2007 dataset. Red and blue color indicate positive and negative contributions to the similarity. (Details of the rendering procedure are given in Appendix E of the Supplement, available online.) Bottom: Effect of the BiLRP parameter
γ
on the explanation.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta6-3020738-large.gif
2022,9183996,Fig. 7.,Application of BiLRP to study how VGG-16 similarity transfers to various datasets.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta7-3020738-large.gif
2022,9183996,Fig. 8.,"Explanation of measured invariance at layer 31. Left: Similarity matrix associated to a selection of video clips. The diagonal band outlined in black contains the pairs of examples in
⟨⋅
⟩
local
. Right: BiLRP explanations for selected pairs from the diagonal band.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9703108/9183996/monta8-3020738-large.gif
